市区普线,北京西站—左安门外,"['北京西站', '小马厂', '白云桥西', '天宁寺桥西', '广安门北', '广安门内', '牛街', '牛街礼拜寺', '牛街南口', '南樱桃园路口北', '右安门内', '右安门东', '开阳桥东', '陶然亭公园南门', '四路通', '洋桥东', '木樨园桥西', '木樨园桥东', '赵公口桥西', '刘家窑桥西', '刘家窑桥东', '方庄南口', '芳城园', '八里河', '左安门外']"
市区普线,安定门—芍药居,"['安定门', '地坛西门', '和平里中街西口', '地坛北门', '和平里中街', '和平里北街', '和平西桥南', '和平西桥北', '惠新西街南口', '惠新苑', '惠新里', '对外经贸大学', '中国现代文学馆', '育慧南路', '望和桥', '芍药居']"
市区普线,芍药居—安定门,"['芍药居', '中国现代文学馆', '对外经贸大学', '惠新里', '惠新苑', '惠新西街南口', '和平西桥北', '和平西桥南', '和平里北街', '和平里中街', '地坛东门', '雍和宫桥北', '安定门']"
市区普线,东直门外—首都机场,"['东直门外', '左家庄', '三元桥', '三元桥东站', '京顺路丽都饭店', '西八间房', '大山桥东', '五元桥西', '东辛店', '北皋', '东营', '和平农场', '和平农场东站(民航博物馆)', '东苇路北口', '苇沟', '苇沟大桥', '天竺西站', '天竺', '机场道口', '首都机场']"
市区普线,首都机场—东直门外,"['首都机场', '机场道口', '天竺', '天竺西站', '苇沟大桥', '苇沟', '东苇路北口', '和平农场东站(民航博物馆)', '和平农场', '京顺东街', '东郊农场', '北皋', '东辛店', '望京村', '大山桥西', '西八间房', '京顺路丽都饭店', '地铁三元桥站', '三元桥', '左家庄', '东直门外']"
市区普线,白石桥东—崇文门外,"['白石桥东', '动物园', '西直门外', '西直门内', '新开胡同', '新街口西', '护国寺', '平安里路口东', '厂桥路口东', '东官房', '北海北门', '地安门内', '景山东街', '景山东门', '沙滩路口西', '美术馆', '灯市西口', '灯市东口', '米市大街', '东单路口北', '崇文门内', '崇文门外']"
市区普线,崇文门外—白石桥东,"['崇文门外', '崇文门内', '东单路口北', '米市大街', '灯市东口', '灯市西口', '美术馆', '沙滩路口西', '景山东门', '景山东街', '地安门内', '北海北门', '东官房', '厂桥路口东', '平安里路口东', '护国寺', '新街口南', '新开胡同', '西直门内', '西直门外', '动物园', '白石桥东']"
市区普线,育新小区—五道口公交场站,"['育新小区', '育新小区北口', '邮政研究院', '西三旗桥东', '清河小营桥南', '清河', '马家沟', '学知园', '石板房', '静淑苑', '学院路北口', '北京语言大学', '地铁五道口站', '五道口公交场站']"
市区普线,五道口公交场站—育新小区,"['五道口公交场站', '地铁五道口站', '北京语言大学', '学院路北口', '静淑苑', '石板房', '学知园', '马家沟', '清河北', '清河小营桥南', '西三旗桥东', '邮政研究院', '育新小区北口', '育新小区']"
市区普线,定慧寺东—蓟门桥,"['定慧寺东', '西钓鱼台', '航天桥西(东行)', '航天桥西(西行)', '北洼路南口', '岭南路西口', '七贤村路口南', '七贤村路口北', '北洼路西里', '北洼路北口', '紫竹院南门', '白石桥西', '白石桥东', '动物园', '西直门外', '地铁西直门站', '高梁桥', '交大东路', '北京交通大学东门', '交大东路北口', '皂君庙', '皂君东里', '联想桥南', '大钟寺', '地铁大钟寺站', '蓟门桥西', '蓟门桥']"
市区普线,蓟门桥—定慧寺东,"['蓟门桥', '蓟门桥西', '地铁大钟寺站', '大钟寺', '联想桥南', '皂君东里', '皂君庙', '交大东路北口', '北京交通大学东门', '交大东路', '高梁桥', '地铁西直门站', '西直门外', '动物园', '白石桥东', '白石桥西', '紫竹院南门', '北洼路(西行)', '车道沟桥东(西行)', '车道沟桥', '车道沟桥东(东行)', '北洼路(东行)', '北洼路北口', '北洼路西里', '七贤村路口北', '七贤村路口南', '岭南路西口', '北洼路南口', '西钓鱼台', '定慧寺东']"
市区普线,昌平东关—燕磨峪,"['昌平东关', '石油大学', '京科苑', '振兴路', '水关新村南', '火炬街北口', '昌平永安里小区', '昌平中心公园', '昌平西关', '昌平西关环岛西', '邓庄', '旧县', '陈庄', '红泥沟', '大堡北', '军民路', '燕磨峪']"
市区普线,燕磨峪—昌平东关,"['燕磨峪', '军民路', '大堡北', '红泥沟', '陈庄', '旧县西站', '旧县', '邓庄', '昌平西关环岛西', '昌平西关', '昌平中心公园', '昌平永安里小区', '火炬街北口', '水关新村南', '振兴路', '京科苑', '石油大学', '昌平东关']"
市区普线,育新小区—三义庙,"['育新小区', '育新小区北口', '邮政研究院', '西三旗桥东', '清河小营桥南', '清河', '学清路北口', '马家沟', '学知园', '石板房', '静淑苑', '六道口', '北京林业大学', '清华东路西口', '清华园', '蓝旗营', '中关园', '中关村南', '海淀黄庄北', '人民大学', '四通桥西', '三义庙']"
市区普线,三义庙—育新小区,"['三义庙', '人民大学', '海淀黄庄北', '中关村南', '中关园', '蓝旗营', '清华园', '清华东路西口', '北京林业大学', '六道口', '静淑苑', '石板房', '学知园', '马家沟', '清河南镇', '清河北', '清河小营桥南', '西三旗桥东', '邮政研究院', '育新小区北口', '育新小区']"
市区普线,地铁新宫站—北京南站南广场,"['地铁新宫站', '南庭新苑北区', '五爱屯', '红房子路口北', '南苑北马路', '南苑', '大红门南路', '和义公园', '大红门派出所', '大红门南路北口', '大红门', '建欣苑中街', '建欣苑', '鑫福里小区', '西马厂北口', '马家堡东口', '洋桥北', '四路通', '北京南站南广场']"
市区普线,北京南站南广场—地铁新宫站,"['北京南站南广场', '四路通', '洋桥北', '洋桥南', '马家堡东口', '西马厂北口', '鑫福里小区', '建欣苑', '建欣苑中街', '大红门', '大红门南路北口', '大红门派出所', '和义公园', '大红门南路', '南苑', '南苑北马路', '红房子路口北', '五爱屯', '南庭新苑北区', '地铁新宫站']"
市区普线,云岗—大灰厂西站,"['云岗', '南宫北站', '东王佐', '王佐学校', '王佐卫生院', '西王佐北', '下庄', '侯家峪', '沙锅村南站', '沙锅村', '丰台区李家坟南', '丰台区李家坟', '大灰厂', '大灰厂西站']"
市区普线,大灰厂西站—云岗,"['大灰厂西站', '大灰厂', '丰台区李家坟南', '丰台区李家坟', '沙锅村', '沙锅村南站', '侯家峪', '下庄', '西王佐北', '王佐卫生院', '王佐学校', '东王佐', '南宫北站', '云岗']"
市区普线,晓月苑小区—大王庙,"['晓月苑小区', '晓月苑三里', '齐庄', '老庄子', '老庄子南', '永合庄西', '卢沟桥农场', '北天堂', '大王庙']"
市区普线,大王庙—晓月苑小区,"['大王庙', '北天堂', '卢沟桥农场', '永合庄西', '老庄子南', '老庄子', '齐庄', '晓月苑三里', '晓月苑小区']"
市区普线,靛厂新村—平乐园,"['靛厂新村', '靛厂村', '莲宝路口东', '马官营西', '马官营', '六里桥北', '公主坟南', '公主坟东', '军事博物馆', '木樨地东', '工会大楼', '南礼士路', '复兴门内', '民族文化宫', '西单路口东', '天安门西', '天安门东', '王府井', '东单路口东', '北京站口东', '北京站东', '广渠门', '光明桥东', '劲松中街', '劲松桥东', '南磨房', '平乐园']"
市区普线,平乐园—靛厂新村,"['平乐园', '南磨房', '劲松桥东', '劲松中街', '光明桥东', '广渠门', '建国门南', '北京站口东', '东单路口东', '王府井', '天安门东', '天安门西', '石碑胡同', '西单路口东', '西单路口西', '民族文化宫', '复兴门内', '南礼士路', '工会大楼', '木樨地东', '军事博物馆', '公主坟东', '公主坟南', '六里桥北里', '马官营西', '莲宝路口东', '靛厂村', '靛厂新村']"
市区普线,晓月苑公交场站—北京西站,"['晓月苑公交场站', '晓月苑三里东门', '晓月苑医院', '晓月苑二里', '晓月苑一里', '新月家园', '抗战雕塑园', '西道口', '五里店', '五里店东站', '大井', '丰台路口西', '岳各庄桥东', '六里桥北里', '北京西站']"
市区普线,北京西站—晓月苑公交场站,"['北京西站', '六里桥北里', '岳各庄桥北', '丰台路口西', '大井', '五里店东站', '五里店', '西道口', '抗战雕塑园', '晓月苑一里', '晓月苑二里', '晓月苑医院', '晓月苑三里东门', '晓月苑公交场站']"
市区普线,南坞—阜成门内,"['南坞', '南坞(南行)', '东冉村', '四季青桥北', '四季青桥南', '营慧寺', '五路桥', '定慧桥北', '定慧桥东', '定慧寺东', '西钓鱼台', '航天桥西', '航天桥东', '马神庙', '白堆子口东', '甘家口东', '阜外西口', '展览路', '阜成门', '阜成门内']"
市区普线,阜成门内—南坞,"['阜成门内', '阜成门', '展览路', '阜外西口', '甘家口东', '白堆子口东', '马神庙', '航天桥东', '航天桥西', '西钓鱼台', '定慧寺东', '定慧桥东', '定慧桥北', '五路桥', '营慧寺', '四季青桥南', '四季青桥北', '东冉村', '南坞']"
市区普线,安定门—地铁芍药居站,"['安定门', '地坛西门', '蒋宅口', '小黄庄', '青年沟西口', '和平里西街', '青年沟东口', '和平里东街', '和平东桥北', '中日医院', '对外经贸大学', '惠新东桥南', '惠新东桥东', '育慧南路', '中国现代文学馆', '芍药居', '芍药居东', '地铁芍药居站']"
市区普线,地铁芍药居站—安定门,"['地铁芍药居站', '育慧南路南口', '对外经贸大学东门', '中国现代文学馆', '对外经贸大学', '中日医院', '和平东桥南', '和平里东街', '青年沟东口', '和平里西街', '青年沟西口', '小黄庄', '蒋宅口', '地坛西门', '安定门']"
